Date,V,V_raw,Volume,Price,TED,BAA,VIX,Phi_TED,Phi_BAA,Phi_VIX
2008-03-07,0.31021800455555554,0.47010489222222224,423094403,100.074,1.52,3.39,27.49,0.6578947368421053,0.2949852507374631,3.637686431429611
2008-03-10,0.3112289618333333,0.33941229777777776,305471068,98.7633,1.57,3.43,29.38,0.6369426751592356,0.29154518950437314,3.4036759700476518
2008-03-11,0.32226744827777776,0.49234207555555554,443107868,102.324,1.42,3.39,26.36,0.7042253521126761,0.2949852507374631,3.7936267071320184
2008-03-12,0.32028776783333335,0.3300194355555556,297017492,101.349,1.4,3.39,27.22,0.7142857142857143,0.2949852507374631,3.6737692872887586
2008-03-13,0.3325225653888889,0.50675135,456076215,101.579,1.47,3.39,27.29,0.6802721088435374,0.2949852507374631,3.6643459142543056
2008-03-14,0.35192678788888887,0.6980084666666667,628207620,99.9973,1.6,3.42,31.16,0.625,0.29239766081871343,3.209242618741977
2008-03-17,0.3700147506111111,0.5836964844444444,525326836,98.9647,1.49,3.5,32.24,0.6711409395973155,0.2857142857142857,3.1017369727047144
2008-03-18,0.38364019455555554,0.4815998633333333,433439877,103.061,1.63,3.39,25.79,0.6134969325153374,0.2949852507374631,3.87747188832881
2008-03-19,0.3926598212222222,0.4982404877777778,448416439,100.546,2.0,3.44,29.84,0.5,0.29069767441860467,3.351206434316354
2008-03-20,0.3958474872777778,0.3532911111111111,317962000,101.919,1.99,3.42,26.62,0.5025125628140703,0.29239766081871343,3.756574004507889
2008-03-24,0.39610810300000004,0.3011439588888889,271029563,103.96,1.99,3.34,25.73,0.5025125628140703,0.29940119760479045,3.8865137971239796
2008-03-25,0.3963126135555556,0.27786702888888887,250080326,104.056,1.38,3.39,25.72,0.7246376811594204,0.2949852507374631,3.888024883359254
2008-03-26,0.3951974973333333,0.28360885555555554,255247970,102.744,1.4,3.41,26.08,0.7142857142857143,0.29325513196480935,3.834355828220859
2008-03-27,0.39928436761111114,0.32424751,291822759,102.458,1.42,3.41,25.88,0.7042253521126761,0.29325513196480935,3.8639876352395675
2008-03-28,0.40001073699999995,0.26054455,234490095,101.463,1.39,3.47,25.71,0.7194244604316548,0.2881844380403458,3.8895371450797356
2008-03-31,0.39381656355555555,0.2400565888888889,216050930,101.829,1.33,3.45,25.61,0.7518796992481203,0.2898550724637681,3.904724716907458
2008-04-01,0.39806013994444445,0.36657854,329920686,105.416,1.3,3.43,22.68,0.7692307692307692,0.29154518950437314,4.409171075837743
2008-04-02,0.3929043472777778,0.3037368,273363120,105.464,1.31,3.4,23.43,0.7633587786259541,0.29411764705882354,4.2680324370465215
2008-04-03,0.3860784263888889,0.2532950988888889,227965589,105.722,1.35,3.38,23.21,0.7407407407407407,0.2958579881656805,4.308487720809995
2008-04-04,0.3829505564444445,0.2944657333333333,265019160,105.626,1.4,3.4,22.45,0.7142857142857143,0.29411764705882354,4.4543429844097995
2008-04-07,0.37056169222222224,0.22232760777777777,200094847,105.674,1.28,3.37,22.42,0.78125,0.29673590504451036,4.460303300624442
2008-04-08,0.36431545277777777,0.2144875088888889,193038758,105.56,1.32,3.37,22.36,0.7575757575757576,0.29673590504451036,4.47227191413238
2008-04-09,0.35378348094444445,0.2817026388888889,253532375,104.803,1.43,3.38,22.81,0.6993006993006994,0.2958579881656805,4.384042086804033
2008-04-10,0.35117734899999997,0.27789679666666667,250107117,104.927,1.46,3.35,21.98,0.684931506849315,0.29850746268656714,4.549590536851683
2008-04-11,0.34189519394444445,0.3211082488888889,288997424,102.89,1.54,3.38,23.46,0.6493506493506493,0.2958579881656805,4.262574595055414
2008-04-14,0.3185533123888889,0.23117083555555556,208053752,102.563,1.64,3.39,23.82,0.6097560975609756,0.2949852507374631,4.198152812762385
2008-04-15,0.30178153983333333,0.24826103333333333,223434930,102.774,1.63,3.39,22.78,0.6134969325153374,0.2949852507374631,4.389815627743634
2008-04-16,0.2913300343888889,0.2725697544444444,245312779,105.587,1.62,3.39,20.53,0.6172839506172839,0.2949852507374631,4.870920603994155
2008-04-17,0.27935802761111106,0.2588003522222222,232920317,105.732,1.61,3.34,20.37,0.6211180124223602,0.29940119760479045,4.909180166912125
2008-04-18,0.27742898344444444,0.3147102277777778,283239205,106.842,1.59,3.26,20.13,0.6289308176100629,0.3067484662576687,4.967709885742673
2008-04-21,0.27091078855555556,0.1707800611111111,153702055,106.881,1.59,3.22,20.5,0.6289308176100629,0.3105590062111801,4.878048780487805
2008-04-22,0.2686943656666666,0.23353857111111112,210184714,106.45,1.66,3.21,20.87,0.6024096385542169,0.3115264797507788,4.791566842357451
2008-04-23,0.26843333061111113,0.2783881544444444,250549339,106.258,1.68,3.18,20.26,0.5952380952380952,0.31446540880503143,4.935834155972359
2008-04-24,0.2687377873333333,0.33033664444444444,297302980,106.725,1.67,3.13,20.06,0.5988023952095809,0.3194888178913738,4.985044865403789
2008-04-25,0.26944844283333336,0.27475766,247281894,107.711,1.6,3.14,19.59,0.625,0.3184713375796178,5.104645227156713
2008-04-28,0.2650506355,0.15210044222222222,136890398,107.74,1.48,3.11,19.64,0.6756756756756757,0.3215434083601286,5.091649694501018
2008-04-29,0.2557594708888889,0.18075524777777777,162679723,107.301,1.43,3.11,20.24,0.6993006993006994,0.3215434083601286,4.940711462450594
2008-04-30,0.255578378,0.30011494222222224,270103448,106.68,1.44,3.1,20.79,0.6944444444444444,0.3225806451612903,4.81000481000481
2008-05-01,0.2563988678333333,0.26970489555555555,242734406,108.861,1.36,3.04,18.88,0.7352941176470588,0.32894736842105265,5.296610169491526
2008-05-02,0.25475082605555555,0.2615048977777778,235354408,109.149,1.3,2.97,18.18,0.7692307692307692,0.33670033670033667,5.5005500550055
2008-05-05,0.25216790255555555,0.17066913777777779,153602224,108.659,1.3,3.01,18.9,0.7692307692307692,0.33222591362126247,5.291005291005291
2008-05-06,0.2543570678888889,0.25827081555555553,232443734,109.578,1.16,3.01,18.21,0.8620689655172414,0.33222591362126247,5.491488193300384
2008-05-07,0.25462037055555553,0.2869686922222222,258271823,107.646,1.09,3.05,19.73,0.9174311926605504,0.3278688524590164,5.06842372022301
2008-05-08,0.2535657222222222,0.25680383,231123447,107.369,1.09,3.08,19.4,0.9174311926605504,0.3246753246753247,5.154639175257732
2008-05-09,0.24849767894444447,0.21974738333333332,197772645,107.148,1.03,3.07,19.41,0.970873786407767,0.32573289902280134,5.151983513652756
2008-05-12,0.24780566316666666,0.21733052,195597468,108.393,0.94,3.06,17.79,1.0638297872340425,0.32679738562091504,5.621135469364812
2008-05-13,0.24685177844444445,0.2291833388888889,206265005,108.402,0.88,3.04,17.98,1.1363636363636365,0.32894736842105265,5.561735261401557
2008-05-14,0.24632195288888886,0.2619732433333333,235775919,108.621,0.93,3.06,17.66,1.075268817204301,0.32679738562091504,5.662514156285391
2008-05-15,0.24540167861111112,0.24039486666666668,216355380,109.972,0.92,3.08,16.3,1.0869565217391304,0.3246753246753247,6.134969325153374
2008-05-16,0.24437243966666666,0.29412544888888886,264712904,110.076,0.88,3.06,16.47,1.1363636363636365,0.32679738562091504,6.071645415907711
2008-05-19,0.2477651221111111,0.23863371,214770339,110.372,0.89,3.07,17.01,1.1235955056179776,0.32573289902280134,5.878894767783656
2008-05-20,0.24894500888888887,0.25713630666666665,231422676,109.465,0.83,3.08,17.58,1.2048192771084338,0.3246753246753247,5.688282138794085
2008-05-21,0.25322330011111116,0.36395397888888886,327558581,107.617,0.81,3.08,18.59,1.2345679012345678,0.3246753246753247,5.3792361484669176
2008-05-22,0.2490065536666667,0.24600171555555556,221401544,107.636,0.81,3.06,18.05,1.2345679012345678,0.32679738562091504,5.540166204986149
2008-05-23,0.24833316288888888,0.2612898444444444,235160860,106.202,0.83,3.06,19.55,1.2048192771084338,0.32679738562091504,5.115089514066496
2008-05-27,0.2528483912777778,0.24240501,218164509,106.974,0.78,3.08,19.64,1.282051282051282,0.3246753246753247,5.091649694501018
2008-05-28,0.2568644563333333,0.26107654888888887,234968894,107.472,0.79,3.03,19.07,1.2658227848101264,0.33003300330033003,5.2438384897745145
2008-05-29,0.2543825072777778,0.2504759611111111,225428365,108.027,0.81,3.04,18.14,1.2345679012345678,0.32894736842105265,5.512679162072767
2008-05-30,0.2493480246111111,0.16901524222222222,152113718,108.304,0.83,3.0,17.83,1.2048192771084338,0.3333333333333333,5.608524957936063
2008-06-02,0.24931089388888888,0.26076228333333334,234686055,107.148,0.86,3.05,19.83,1.1627906976744187,0.3278688524590164,5.0428643469490675
2008-06-03,0.2603666593333333,0.3917844466666667,352606002,106.544,0.85,3.03,20.24,1.1764705882352942,0.33003300330033003,4.940711462450594
2008-06-04,0.2652188933333333,0.3553154955555556,319783946,106.498,0.86,3.04,20.8,1.1627906976744187,0.32894736842105265,4.8076923076923075
2008-06-05,0.2679983092777778,0.3425570111111111,308301310,108.621,0.86,3.01,18.63,1.1627906976744187,0.33222591362126247,5.367686527106817
2008-06-06,0.282828313,0.5534039044444444,498063514,105.149,0.89,3.04,23.56,1.1235955056179776,0.32894736842105265,4.244482173174873
2008-06-09,0.2882773091111111,0.32872730555555557,295854575,105.416,0.83,2.94,23.12,1.2048192771084338,0.3401360544217687,4.325259515570934
2008-06-10,0.296149248,0.3747692977777778,337292368,104.87,0.81,2.94,23.18,1.2345679012345678,0.3401360544217687,4.3140638481449525
2008-06-11,0.3051444182777778,0.40908674444444443,368178070,103.328,0.87,2.97,24.12,1.1494252873563218,0.33670033670033667,4.1459369817578775
2008-06-12,0.31024827544444444,0.36405038666666667,327645348,103.761,0.82,2.9,23.33,1.2195121951219512,0.3448275862068966,4.286326618088299
2008-06-13,0.31585034683333335,0.35243629444444446,317192665,105.041,0.86,2.9,21.22,1.1627906976744187,0.3448275862068966,4.71253534401508
2008-06-16,0.314525125,0.26762101222222223,240858911,105.11,0.77,2.92,20.95,1.2987012987012987,0.3424657534246575,4.773269689737471
2008-06-17,0.3164001407777778,0.27613402555555555,248520623,104.621,0.85,2.94,21.13,1.1764705882352942,0.3401360544217687,4.73260766682442
2008-06-18,0.3227668046111111,0.3844695833333333,346022625,103.586,0.91,2.95,22.24,1.0989010989010988,0.3389830508474576,4.496402877697842
2008-06-19,0.32648131044444445,0.43824409555555555,394419686,103.732,0.93,2.92,21.58,1.075268817204301,0.3424657534246575,4.633920296570899
2008-06-20,0.33501080549999995,0.41659161666666666,374932455,101.511,0.97,2.95,22.87,1.0309278350515465,0.3389830508474576,4.3725404459991255
2008-06-23,0.3338356301111111,0.23778633666666665,214007703,101.404,0.95,2.93,22.64,1.0526315789473684,0.341296928327645,4.41696113074205
2008-06-24,0.34096262377777775,0.3849448833333333,346450395,101.232,1.01,2.98,22.42,0.9900990099009901,0.33557046979865773,4.460303300624442
2008-06-25,0.34863599566666664,0.41454398666666664,373089588,101.701,1.03,2.96,21.14,0.970873786407767,0.33783783783783783,4.7303689687795645
2008-06-26,0.3575537789444444,0.4288316266666667,385948464,98.9173,1.1,3.0,23.93,0.9090909090909091,0.3333333333333333,4.178854993731718
2008-06-27,0.37095131477777776,0.4369659588888889,393269363,98.4397,1.15,3.04,23.44,0.8695652173913044,0.32894736842105265,4.266211604095563
2008-06-30,0.3765546983888889,0.37282995555555554,335546960,98.7533,0.91,3.05,23.95,1.0989010989010988,0.3278688524590164,4.175365344467641
2008-07-01,0.3849485839444445,0.5596621577777777,503695942,99.0219,0.95,3.06,23.65,1.0526315789473684,0.32679738562091504,4.2283298097251585
2008-07-02,0.3881526232777778,0.41939628222222225,377456654,97.309,1.0,3.05,25.92,1.0,0.3278688524590164,3.8580246913580245
2008-07-03,0.38826010116666665,0.3447065688888889,310235912,97.4233,0.98,3.08,24.79,1.0204081632653061,0.3246753246753247,4.033884630899556
2008-07-07,0.3874068952777778,0.5363397866666667,482705808,96.4668,0.95,3.1,25.78,1.0526315789473684,0.3225806451612903,3.8789759503491075
2008-07-08,0.3980610091111111,0.5418095822222222,487628624,98.2097,0.96,3.11,23.15,1.0416666666666667,0.3215434083601286,4.319654427645789
2008-07-09,0.403573425,0.48501761555555556,436515854,96.3033,1.0,3.14,25.23,1.0,0.3184713375796178,3.963535473642489
2008-07-10,0.41454794933333333,0.6285772311111111,565719508,96.6962,1.15,3.17,25.59,0.8695652173913044,0.31545741324921134,3.9077764751856194
2008-07-11,0.4309892822222222,0.6928770444444444,623589340,95.5475,1.21,3.15,27.49,0.8264462809917356,0.31746031746031744,3.637686431429611
2008-07-14,0.43660530077777776,0.46475666555555556,418280999,94.6977,1.29,3.16,28.48,0.7751937984496123,0.3164556962025316,3.5112359550561796
2008-07-15,0.45940743438888887,0.7236636844444444,651297316,93.3329,1.42,3.22,28.54,0.7042253521126761,0.3105590062111801,3.5038542396636303
2008-07-16,0.4723612456111111,0.53521025,481689225,95.6339,1.44,3.24,25.1,0.6944444444444444,0.30864197530864196,3.98406374501992
2008-07-17,0.4801753326111111,0.5407513233333333,486676191,96.6296,1.39,3.2,25.01,0.7194244604316548,0.3125,3.9984006397441023
2008-07-18,0.4774908875555555,0.38455519444444447,346099675,97.1468,1.34,3.17,24.05,0.7462686567164178,0.31545741324921134,4.158004158004158
2008-07-21,0.47270877677777773,0.3209494011111111,288854461,97.1938,1.34,3.18,23.05,0.7462686567164178,0.31446540880503143,4.3383947939262475
2008-07-22,0.48219833733333334,0.4275775477777778,384819793,98.3901,1.28,3.13,21.18,0.78125,0.3194888178913738,4.721435316336167
2008-07-23,0.4853952393333333,0.44888292333333335,403994631,98.8689,1.24,3.14,21.31,0.8064516129032259,0.3184713375796178,4.692632566870015
2008-07-24,0.48257121099999994,0.35806342,322257078,96.8206,1.17,3.19,23.44,0.8547008547008548,0.31347962382445144,4.266211604095563
2008-07-25,0.47690837294444444,0.31557486555555553,284017379,96.8014,1.08,3.17,22.91,0.9259259259259258,0.31545741324921134,4.364906154517678
2008-07-28,0.46983591138888886,0.29551672777777777,265965055,95.3848,1.1,3.16,24.23,0.9090909090909091,0.3164556962025316,4.127115146512588
2008-07-29,0.47002437894444443,0.3765993066666667,338939376,97.404,1.11,3.13,22.03,0.9009009009009008,0.3194888178913738,4.539264639128461
2008-07-30,0.4675825116111111,0.5108248111111111,459742330,99.1561,1.13,3.17,21.21,0.8849557522123894,0.31545741324921134,4.714757190004715
2008-07-31,0.46658731649999996,0.39949238,359543142,97.8527,1.14,3.22,22.94,0.8771929824561404,0.3105590062111801,4.3591979075850045
2008-08-01,0.46726013366666663,0.35816291222222224,322346621,97.2896,1.16,3.21,22.57,0.8620689655172414,0.3115264797507788,4.430660168365086
2008-08-04,0.45399839561111116,0.27110502555555555,243994523,96.4572,1.08,3.22,23.49,0.9259259259259258,0.3105590062111801,4.257130693912304
2008-08-05,0.4450263726111111,0.36236912222222223,326132210,99.0119,1.08,3.2,21.14,0.9259259259259258,0.3125,4.7303689687795645
2008-08-06,0.4358647351111111,0.30178486555555556,271606379,99.4622,1.19,3.24,20.23,0.8403361344537815,0.30864197530864196,4.9431537320810675
2008-08-07,0.42217184527777774,0.3547194344444444,319247491,98.008,1.17,3.25,21.15,0.8547008547008548,0.3076923076923077,4.728132387706856
2008-08-08,0.4063079940555555,0.37560002,338040018,99.8268,1.13,3.23,20.66,0.8849557522123894,0.30959752321981426,4.84027105517909
2008-08-11,0.4010303112222222,0.3592030088888889,323282708,100.842,0.96,3.24,20.12,1.0416666666666667,0.30864197530864196,4.970178926441352
2008-08-12,0.38019886105555556,0.3070346811111111,276331213,99.8068,0.97,3.26,21.17,1.0309278350515465,0.3067484662576687,4.7236655644780345
2008-08-13,0.3719055238333333,0.36934350555555556,332409155,99.1839,0.98,3.25,21.55,1.0204081632653061,0.3076923076923077,4.640371229698376
2008-08-14,0.3621174306666667,0.34498946,310490514,99.9325,0.96,3.26,20.34,1.0416666666666667,0.3067484662576687,4.916420845624385
2008-08-15,0.35592314266666664,0.26066943444444446,234602491,100.458,1.0,3.27,19.58,1.0,0.3058103975535168,5.107252298263535
2008-08-18,0.35228051083333334,0.24809676444444445,223287088,99.0309,1.02,3.26,20.98,0.9803921568627451,0.3067484662576687,4.7664442326024785
2008-08-19,0.34491930127777776,0.28035335666666666,252318021,97.9886,1.04,3.28,21.28,0.9615384615384615,0.3048780487804878,4.6992481203007515
2008-08-20,0.3387123705555556,0.3247443088888889,292269878,98.4682,1.13,3.31,20.42,0.8849557522123894,0.3021148036253776,4.897159647404505
2008-08-21,0.3338141857222222,0.2600997233333333,234089751,98.6198,1.12,3.28,19.82,0.8928571428571428,0.3048780487804878,5.045408678102926
2008-08-22,0.3301119449444444,0.24153005,217377045,100.026,1.14,3.27,18.81,0.8771929824561404,0.3058103975535168,5.31632110579479
2008-08-25,0.32771659333333336,0.24760969555555556,222848726,98.0179,1.14,3.3,20.97,0.8771929824561404,0.30303030303030304,4.768717215069147
2008-08-26,0.3203440181666667,0.22914780333333334,206233023,98.3127,1.13,3.31,20.49,0.8849557522123894,0.3021148036253776,4.8804294777940465
2008-08-27,0.3071181581111111,0.24630761,221676849,99.2335,1.17,3.3,19.76,0.8547008547008548,0.30303030303030304,5.060728744939271
2008-08-28,0.29920721116666665,0.2412734411111111,217146097,100.467,1.1,3.29,19.43,0.9090909090909091,0.303951367781155,5.14668039114771
2008-08-29,0.2949233176666667,0.2724850422222222,245236538,99.3553,1.12,3.29,20.65,0.8928571428571428,0.303951367781155,4.842615012106537
2008-09-02,0.29954738872222225,0.3635864466666667,327227802,98.7633,1.12,3.33,21.99,0.8928571428571428,0.3003003003003003,4.547521600727603
2008-09-03,0.2995708208333333,0.36283776444444443,326553988,98.6788,1.14,3.32,21.43,0.8771929824561404,0.30120481927710846,4.666355576294913
2008-09-04,0.30899519244444446,0.49027229777777775,441245068,95.6912,1.16,3.37,24.03,0.8620689655172414,0.29673590504451036,4.161464835622139
2008-09-05,0.3121060056111111,0.4169356977777778,375242128,96.007,1.16,3.37,23.06,0.8620689655172414,0.29673590504451036,4.3365134431916745
2008-09-08,0.31954690077777775,0.5244179233333334,471976131,97.9886,1.13,3.37,22.64,0.8849557522123894,0.29673590504451036,4.41696113074205
2008-09-09,0.32875653400000004,0.5433956733333334,489056106,95.0701,1.19,3.35,25.47,0.8403361344537815,0.29850746268656714,3.9261876717707107
2008-09-10,0.3349285808333334,0.43047561777777776,387428056,95.4517,1.2,3.37,24.52,0.8333333333333334,0.29673590504451036,4.078303425774878
2008-09-11,0.3434902448888889,0.5405767866666666,486519108,96.8206,1.24,3.41,24.39,0.8064516129032259,0.29325513196480935,4.100041000410004
2008-09-12,0.34768784199999997,0.4289414022222222,386047262,97.2312,1.36,3.43,25.66,0.7352941176470588,0.29154518950437314,3.897116134060795
2008-09-15,0.3694769681111111,0.6964519566666667,626806761,92.6535,1.79,3.66,31.7,0.5586592178770949,0.27322404371584696,3.1545741324921135
2008-09-16,0.3989611997777778,0.8377813977777778,754003258,94.1893,2.04,3.68,30.3,0.49019607843137253,0.2717391304347826,3.3003300330033003
2008-09-17,0.4298821495555556,0.8987723522222222,808895117,89.9666,3.03,3.84,36.22,0.33003300330033003,0.2604166666666667,2.760905577029266
2008-09-18,0.4695298379444445,1.1176980766666667,1005928269,92.6341,2.97,3.79,33.1,0.33670033670033667,0.2638522427440633,3.021148036253776
2008-09-19,0.49261043055555553,0.7217115755555555,649540418,95.7678,2.24,3.77,32.07,0.4464285714285714,0.26525198938992045,3.1181789834736513
2008-09-22,0.49853301099999997,0.3599816588888889,323983493,93.6047,1.91,3.78,33.85,0.5235602094240838,0.2645502645502646,2.954209748892171
2008-09-23,0.5097870664444445,0.47269080444444445,425421724,91.4589,2.4,3.77,35.72,0.4166666666666667,0.26525198938992045,2.799552071668533
2008-09-24,0.5207862684444444,0.44913184333333334,404218659,91.7519,2.98,3.78,35.19,0.33557046979865773,0.2645502645502646,2.841716396703609
2008-09-25,0.5321070667777777,0.47272357666666664,425451219,93.1942,3.02,3.86,32.82,0.33112582781456956,0.2590673575129534,3.0469226081657528
2008-09-26,0.5406311528888889,0.41175516333333334,370579647,93.2401,2.9,3.88,34.74,0.3448275862068966,0.2577319587628866,2.8785261945883707
2008-09-29,0.5600981381666668,0.6618247477777778,595642273,85.9192,2.92,4.01,46.72,0.3424657534246575,0.24937655860349128,2.1404109589041096
2008-09-30,0.5655735231666666,0.47309414666666666,425784732,89.4986,3.15,4.0,39.39,0.31746031746031744,0.25,2.538715410002539
2008-10-01,0.5714157435,0.4796821711111111,431713954,89.5447,3.31,4.1,39.81,0.3021148036253776,0.24390243902439027,2.5119316754584275
2008-10-02,0.5732298517222223,0.5265544622222222,473899016,86.2856,3.59,4.31,45.26,0.2785515320334262,0.2320185614849188,2.2094564737074682
2008-10-03,0.585637772611111,0.6650941155555555,598584704,85.1353,3.83,4.35,45.14,0.2610966057441253,0.2298850574712644,2.215330084182543
2008-10-06,0.6033974861666667,0.8796121944444445,791650975,80.7949,3.75,4.43,52.05,0.26666666666666666,0.22573363431151244,1.9212295869356388
2008-10-07,0.6151263095,0.77797214,700174926,77.1779,3.51,4.55,53.68,0.2849002849002849,0.21978021978021978,1.8628912071535022
2008-10-08,0.6458636081666667,1.0452215911111111,940699432,75.2322,3.85,4.49,57.53,0.2597402597402597,0.22271714922048996,1.7382235355466713
2008-10-09,0.6573405792777778,0.7701162088888889,693104588,69.9805,4.17,4.48,63.92,0.23980815347721823,0.2232142857142857,1.5644555694618272
2008-10-10,0.6986501049444444,1.2551319155555556,1129618724,68.2818,4.58,4.86,69.95,0.2183406113537118,0.20576131687242796,1.4295925661186561
2008-10-13,0.6967273836111112,0.65799753,592197777,78.1943,4.58,4.86,54.99,0.2183406113537118,0.20576131687242796,1.818512456810329
2008-10-14,0.6942031541111111,0.7872968077777778,708567127,77.0362,4.3,4.78,55.13,0.23255813953488372,0.20920502092050208,1.8138944313440957
2008-10-15,0.6841606157222222,0.6979215844444444,628129426,69.4542,4.33,4.94,69.25,0.23094688221709006,0.20242914979757085,1.444043321299639
2008-10-16,0.6793143609444444,1.020772981111111,918695683,72.3475,4.05,5.09,67.61,0.2469135802469136,0.19646365422396858,1.4790711433219939
2008-10-17,0.6775590826111111,0.6866060088888889,617945408,71.9139,3.62,5.45,70.33,0.27624309392265195,0.18348623853211007,1.4218683349921797
2008-10-20,0.6826951000555556,0.46270200777777776,416431807,76.2351,2.82,5.52,52.97,0.3546099290780142,0.1811594202898551,1.887861053426468
2008-10-21,0.684730833111111,0.5134054655555556,462064919,73.9613,2.74,5.6,53.11,0.36496350364963503,0.17857142857142858,1.8828845791752966
2008-10-22,0.6994414278888889,0.7433437388888889,669009365,69.9308,2.51,5.6,69.65,0.39840637450199207,0.17857142857142858,1.4357501794687724
2008-10-23,0.7215050273888888,0.9139955666666667,822596010,70.7452,2.58,5.48,67.8,0.38759689922480617,0.18248175182481752,1.4749262536873158
2008-10-24,0.7402190425555556,0.7860354666666667,707431920,67.1561,2.66,5.54,79.13,0.37593984962406013,0.18050541516245489,1.2637432073802604
2008-10-27,0.7359473809444445,0.5763915155555556,518752364,64.77,2.67,5.6,80.06,0.37453183520599254,0.17857142857142858,1.2490632025980515
2008-10-28,0.7583721473333334,0.9215894744444444,829430527,72.3398,2.7,5.59,66.96,0.37037037037037035,0.17889087656529518,1.4934289127837517
2008-10-29,0.7726506956666667,0.7652531377777778,688727824,71.8133,2.81,5.58,69.96,0.35587188612099646,0.17921146953405018,1.429388221841052
2008-10-30,0.7761753615,0.5970477788888889,537343001,74.2999,2.79,5.52,62.9,0.35842293906810035,0.1811594202898551,1.589825119236884
2008-10-31,0.7725511153888889,0.5926091933333333,533348274,74.7095,2.59,5.53,59.89,0.3861003861003861,0.18083182640144665,1.6697278343629989
2008-11-03,0.7433725432777778,0.2960407522222222,266436677,74.9241,2.37,5.53,53.68,0.42194092827004215,0.18083182640144665,1.8628912071535022
2008-11-04,0.7294584032777778,0.49968934,449720406,77.4707,2.23,5.56,47.73,0.4484304932735426,0.1798561151079137,2.0951183741881416
2008-11-05,0.7053087575,0.5622286755555556,506005808,74.214,2.12,5.53,54.56,0.4716981132075471,0.18083182640144665,1.8328445747800586
2008-11-06,0.7012205740555555,0.68835254,619517286,70.1032,2.08,5.5,63.68,0.4807692307692307,0.18181818181818182,1.57035175879397
2008-11-07,0.6658650337777778,0.54802111,493218999,72.4192,1.99,5.45,56.1,0.5025125628140703,0.18348623853211007,1.7825311942959001
2008-11-10,0.6547039948333333,0.43477675111111114,391299076,71.4687,1.94,5.4,59.98,0.5154639175257733,0.18518518518518517,1.6672224074691564
2008-11-11,0.6454806243888889,0.6028293988888889,542546459,69.2618,1.94,5.4,61.44,0.5154639175257733,0.18518518518518517,1.6276041666666667
2008-11-12,0.6432990662777779,0.6542904222222222,588861380,66.2145,1.95,5.41,66.46,0.5128205128205129,0.18484288354898337,1.504664459825459
2008-11-13,0.6465386039444445,1.0855637344444444,977007361,70.3424,1.94,5.54,59.83,0.5154639175257733,0.18050541516245489,1.671402306535183
2008-11-14,0.6511169038333333,0.7781720066666666,700354806,66.8296,2.1,5.56,66.31,0.47619047619047616,0.1798561151079137,1.5080681646810434
2008-11-17,0.6579034442222221,0.5984328155555556,538589534,65.9423,2.12,5.58,69.15,0.4716981132075471,0.17921146953405018,1.4461315979754157
2008-11-18,0.6699744337222222,0.7548252555555556,679342730,67.1866,2.1,5.71,67.64,0.47619047619047616,0.17513134851138354,1.478415138971023
2008-11-19,0.6730448731666666,0.8047525277777777,724277275,62.8779,2.1,5.73,74.26,0.47619047619047616,0.17452006980802792,1.3466199838405601
2008-11-20,0.6859709573333334,1.17251725,1055265525,58.2108,2.12,5.92,80.86,0.4716981132075471,0.16891891891891891,1.2367054167697256
2008-11-21,0.6984248265555555,1.0351128511111112,931601566,61.3553,2.14,5.88,72.67,0.4672897196261682,0.17006802721088435,1.3760836658868858
2008-11-24,0.7072976506666666,0.7538479977777778,678463198,65.6045,2.04,5.86,64.7,0.49019607843137253,0.1706484641638225,1.5455950540958268
2008-11-25,0.6939224542777779,0.6540855466666666,588676992,66.0888,2.1,6.01,60.9,0.47619047619047616,0.1663893510815308,1.6420361247947455
2008-11-26,0.6823250870555555,0.5333057933333333,479975214,68.6463,2.13,6.06,54.92,0.4694835680751174,0.16501650165016502,1.8208302986161689
2008-11-28,0.6611066000555555,0.17267803888888889,155410235,69.5058,2.21,6.1,55.84,0.45248868778280543,0.1639344262295082,1.7908309455587392
2008-12-01,0.6581778877777779,0.5340349477777778,480631453,63.3499,2.15,6.12,68.51,0.46511627906976744,0.16339869281045752,1.4596409283316303
2008-12-02,0.6772031997222221,0.6765469911111112,608892292,65.7923,2.15,6.11,62.98,0.46511627906976744,0.1636661211129296,1.5878056525881232
2008-12-03,0.6896693161111112,0.7490116677777777,674110501,67.3735,2.18,6.13,60.72,0.4587155963302752,0.1631321370309951,1.6469038208168643
2008-12-04,0.6935531346666666,0.6399050466666667,575914542,65.8143,2.17,6.16,63.64,0.4608294930875576,0.16233766233766234,1.571338780641106
2008-12-05,0.6931269600000001,0.6798290466666667,611846142,67.8404,2.17,6.07,59.93,0.4608294930875576,0.16474464579901152,1.6686133822793259
2008-12-08,0.6954655865,0.59479364,535314276,70.2083,2.16,6.02,58.49,0.4629629629629629,0.16611295681063123,1.7096939647803042
2008-12-09,0.7004310683333334,0.5340863877777777,480677749,69.054,2.13,6.06,58.91,0.4694835680751174,0.16501650165016502,1.6975046681378374
2008-12-10,0.6988314211666666,0.5708364555555555,513752810,69.5222,2.1,6.01,55.73,0.47619047619047616,0.1663893510815308,1.7943656917279742
2008-12-11,0.6924948301111111,0.5275586011111111,474802741,67.849,1.99,6.07,55.78,0.5025125628140703,0.16474464579901152,1.7927572606669058
2008-12-12,0.6681092755,0.5978526422222222,538067378,68.658,1.9,6.08,54.28,0.5263157894736842,0.16447368421052633,1.8422991893883567
